status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
310039442421596_1201595263266005,,ScotRail at crisis point as 'shoddy' performance could see Abellio contract axe,link,http://www.dailyrecord.co.uk/news/scottish-news/scotrail-9294053,2016-11-20 08:37:08,32,8,9,30,0,0,0,0,2
310039442421596_1199618893463642,,STV News,link,http://stv.tv/news/politics/1373250-sturgeon-s-adviser-calls-for-higher-taxes-to-end-inequality/,2016-11-18 07:56:16,31,37,0,24,2,0,0,0,5
310039442421596_1198945853530946,ICYMI: WATCH First Minister's Questions in full here...,,video,https://www.facebook.com/ScottishLabourParty/videos/1198945853530946/,2016-11-18 04:40:58,10,5,0,10,0,0,0,0,0
310039442421596_1199126476846217,,Kezia Dugdale,video,https://www.facebook.com/kezia.dugdalemsp/videos/1818879061723301/,2016-11-17 19:29:19,9,3,0,9,0,0,0,0,0
310039442421596_1198805603544971,"WATCH: Kez Dugdale tackles the SNP government on their ScotRail shambles.

Read the full briefing here - http://bit.ly/Trainsofftherails",STV News,video,https://www.facebook.com/stvnews/videos/10154685097948670/,2016-11-17 10:55:17,44,12,0,40,0,0,2,0,2
310039442421596_1198688213556710,"Did you get caught up in the train chaos this morning? Here's some quick facts on the SNP's ScotRail shambles:

- 1 out of 5 trains were late yesterday.
- Abellio make £1 million a month profit from ScotRail.
- And the Transport minister? Well he is 'no transport expert'.

Read the full briefing here: http://bit.ly/Trainsofftherails",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1198688213556710/?type=3,2016-11-17 08:06:49,64,6,40,51,1,1,1,1,9
310039442421596_1198520156906849,,Kezia Dugdale,link,http://www.keziadugdale.com/2016/11/16/scottish-labours-priority-jobs-snps-priority-independence-whatever-cost/,2016-11-17 04:26:42,4,3,0,3,1,0,0,0,0
310039442421596_1197765026982362,"Our priority is jobs. The SNP's priority is independence, whatever the cost. 

Here's what happened in the Scottish Parliament yesterday.

http://www.keziadugdale.com/2016/11/16/scottish-labours-priority-jobs-snps-priority-independence-whatever-cost/","Scottish Labour's priority is jobs. The SNP's priority is independence, whatever the cost. - Kezia Dugdale MSP",link,http://www.keziadugdale.com/2016/11/16/scottish-labours-priority-jobs-snps-priority-independence-whatever-cost/,2016-11-16 09:05:48,51,17,9,51,0,0,0,0,0
310039442421596_1197045933720938,"Ahead of tomorrow's parliamentary debate on Supporting Local Communities(fuel poverty and energy efficiency) please sign up to the Energy Action Scotland(EAS)  Thunderclap to reset the fuel poverty target in Scotland. 

Energy Action Scotland is aiming to have a strong message delivered across social media on the last day of November 2016 to urge Scottish Ministers to reset the fuel poverty target.
 
Energy Action Scotland (EAS) is the national charity which campaigns to end fuel poverty and works to promote warm, dry homes for all.
 
The Scottish Government was required to eradicate fuel poverty by November 2016 under the Housing (Scotland) Act 2001.
The Scottish Government announced in June this year that it wasn't going to meet the target. In fact fuel poverty levels in Scotland are rising. The most recent figures show that 34.9% of the population are in fuel poverty.  Fuel poverty means living in a cold, damp home. Fuel poverty results in misery, ill health, debt and discomfort.

The URL for the Thunderclap is at:

http://bit.ly/2gcvmF2",Reset the Fuel Poverty Target,link,https://www.thunderclap.it/projects/49482-reset-the-fuel-poverty-target?locale=en,2016-11-15 11:02:20,17,3,1,17,0,0,0,0,0
310039442421596_1196763487082516,,Iain Gray,link,https://www.facebook.com/iaingrayeastlothian/posts/1168139203251186,2016-11-15 04:20:37,56,14,0,48,0,3,0,0,5
310039442421596_1196138807144984,"The SNP government has been accused of 'shameful cuts' as funding for vital jobs schemes are slashed.

Places available through the Skills Development Scotland 'employability fund' have been reduced from 17,302 to 11,397 – a 34 per cent cut.

The fund enables local training providers to work with employers to understand their skills needs and help them find and train the right individuals.

Kez has called for more investment in young people as she visited the closure-threatened Blackburn Local Employment Scheme (BLES) in West Lothian.

For more than 30 years BLES has helped 16 to 18-year-olds - many of whom need additional support - to gain recognised qualifications.
However the charity now faces closure because of SNP Government funding cuts",Photos from Scottish Labour Party's post,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1196138530478345/?type=3,2016-11-14 11:58:19,41,6,7,37,0,0,0,0,4
310039442421596_1196031057155759,,James Kelly MSP,photo,https://www.facebook.com/JamesKellyRutherglen/photos/a.333688376824637.1073741829.333360370190771/547316908795115/?type=3,2016-11-14 09:32:05,27,7,0,23,0,0,0,1,3
310039442421596_1196021403823391,,Monica Lennon MSP for Central Scotland,link,http://www.dailyrecord.co.uk/news/politics/children-need-mental-health-services-9253925,2016-11-14 09:15:06,18,0,0,15,0,0,0,3,0
310039442421596_1195949943830537,Read Kez's Daily Record column on what Labour is doing to close the pay gap and open up opportunities for women.,We have so much more to do to shatter the glass ceiling for women.,link,http://bit.ly/2exdNOx,2016-11-14 07:18:40,19,8,4,19,0,0,0,0,0
310039442421596_1195065327252332,,Scottish Labour calls for new fuel poverty target - BBC News,link,http://www.bbc.co.uk/news/uk-scotland-scotland-politics-37961885,2016-11-13 12:44:19,32,5,13,32,0,0,0,0,0
310039442421596_1193171817441683,,Equal Pay Day: how the UK's gender gap in earnings has shifted over the years,link,https://www.theguardian.com/society/datablog/2016/nov/10/equal-pay-day-how-the-uks-gender-gap-in-earnings-has-shifted-over-the-years,2016-11-11 14:56:07,17,1,1,16,0,0,1,0,0
310039442421596_1193062514119280,"ICYMI: Watch Kezia Dugdale at First Minister's Questions in full here...Like, comment and share this post.",First Minister's Questions 10/11/16,video,https://www.facebook.com/ScottishLabourParty/videos/1193062514119280/,2016-11-11 14:40:22,13,1,1,13,0,0,0,0,0
310039442421596_1192711647487700,"After the US election, those of us who believe we are stronger together and  believe that what unites us is far greater than what divides us need to make our voices heard more than ever – watch Kez in the Scottish Parliament yesterday.",Kezia Dugdale at FMQs - 10/11/16,video,https://www.facebook.com/ScottishLabourParty/videos/1192711647487700/,2016-11-11 07:04:29,24,7,2,24,0,0,0,0,0
310039442421596_1192562997502565,,Three ways to help to close the pay gap in Scotland,link,http://bit.ly/2g2alvZ,2016-11-11 03:30:39,22,5,1,22,0,0,0,0,0
310039442421596_1191169254308606,,"Kezia Dugdale's horrified, devastated response to Trump win",link,http://bit.ly/2fnwpxz,2016-11-10 05:04:46,50,49,7,43,2,1,4,0,0
310039442421596_1190374724388059,,James Kelly MSP,link,http://www.dailyrecord.co.uk/news/local-news/facing-axe-rutherglen-cambuslang-police-9220535,2016-11-09 07:31:10,21,5,0,18,0,3,0,0,0
310039442421596_1190297404395791,,We must all respect the result of this democratic contest.,link,http://bit.ly/2eLdpdN,2016-11-09 05:36:38,12,16,1,11,0,1,0,0,0
310039442421596_1189624327796432,,Five things Labour would do for a fairer Scotland,link,http://bit.ly/2eJt0L6,2016-11-08 13:32:46,50,15,15,49,1,0,0,0,0
310039442421596_1189163507842514,,Kezia Dugdale,photo,https://www.facebook.com/kezia.dugdalemsp/photos/a.1616632025281340.1073741828.1595489564062253/1814426328835241/?type=3,2016-11-08 04:29:27,15,1,0,15,0,0,0,0,0
310039442421596_1189161034509428,,James Kelly MSP,video,https://www.facebook.com/JamesKellyRutherglen/videos/544240185769454/,2016-11-08 04:25:00,44,14,0,43,1,0,0,0,0
310039442421596_1189143964511135,,Neil Findlay MSP,video,https://www.facebook.com/NeilFindlayMSP/videos/764054453732885/,2016-11-08 03:39:14,30,0,0,30,0,0,0,0,0
310039442421596_1188459564579575,,The Scottish Government must hold an inquiry into policing during the 1980s miners' strike,link,http://bit.ly/2fxKHLj,2016-11-07 10:41:58,71,20,24,71,0,0,0,0,0
310039442421596_1188132611278937,,Kezia Dugdale,link,http://www.dailyrecord.co.uk/news/politics/were-fighting-make-difference-ordinary-9211468,2016-11-07 05:04:37,25,11,0,23,0,0,2,0,0
310039442421596_1186858771406321,"The SNP must respond to the Football Act vote immediately. 

Scottish Labour has called for a ministerial statement this week from the SNP government, formally responding over the future of the Football Act. 

This week parliament voted to repeal the Offensive Behaviour at Football and Threatening Communications Act by 64 votes to 63. 

James Kelly MSP this week also published the results of his public consultation on repealing the law, with 71 per cent of respondents in favour of scrapping the Act. 

With thousands of fans at the football this weekend, the SNP must urgently give clarity to police, fans and prosecutors.",James Kelly MSP,link,http://stv.tv/news/politics/1372123-justice-secretary-urged-to-clarify-future-of-football-act/,2016-11-06 07:13:55,22,2,0,22,0,0,0,0,0
310039442421596_1184749918283873,"Labour MSP Claudia Beamish has launched a Bill to ban onshore fracking in Scotland. The science is clear - to tackle climate change we need to move to a low carbon economy, not develop another fossil fuel.

SNP MSPs face a clear choice - will they back Labour's plan to ban onshore fracking in Scotland or will they work with the Tories to allow drilling under family homes?

You can have your say on fracking here: https://frackingbanbill.com",Proposed Prohibition of Fracking etc. (Scotland) Bill,link,https://frackingbanbill.com/,2016-11-04 07:18:00,54,11,15,52,2,0,0,0,0
310039442421596_1182772911814907,"The final score is in from tonight's match at Holyrood - and the Football Act is dead in the water. 

The SNP now needs to reflect hard on this result. Ministers have to reach out to other parties and find a consensus to tackle sectarianism.
 
The next generation can be the one that stamps out sectarianism for good, but that starts with scrapping the SNP Football Act.",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1182772911814907/?type=3,2016-11-02 12:55:39,59,9,14,56,0,0,3,0,0
310039442421596_1180613935364138,,James Kelly MSP,video,https://www.facebook.com/JamesKellyRutherglen/videos/540882159438590/,2016-10-31 10:01:31,29,4,0,28,1,0,0,0,0
310039442421596_1179531005472431,"What a fantastic response to yesterday's National Day of Action.  A huge thank you to everyone who took part and made the day such a success.  Also a big thank you to our Tweeter of the Day, Anas Sarwar for keeping the social media conversation flowing!","#SaveOurNHS (with images, tweets) · scottishlabour",link,https://storify.com/scottishlabour/saveournhs,2016-10-30 06:13:34,44,12,1,44,0,0,0,0,0
310039442421596_1178035695621962,"Head over to our twitter page today and join our Twitter Takeover! Tweeter for the day will be non-other than Anas Sarwar MSP who will be keeping you updated on some of our #SaveourNHS events.  Remember to use the hashtag and share your stories, videos and images across our social platforms.  #SaveourNHS",,status,,2016-10-28 18:47:38,6,3,0,6,0,0,0,0,0
310039442421596_1178008312291367,,Neil Findlay MSP,photo,https://www.facebook.com/NeilFindlayMSP/photos/a.465965923541741.1073741829.463264573811876/757704484367882/?type=3,2016-10-28 18:29:13,19,4,0,17,0,0,0,1,1
310039442421596_1177623322329866,Watch our new featured video ahead of our National Day of Action this weekend.  Hear Anas Sarwar MSP discussing the 'damming indictment' given by Audit Scotland on the SNP's handling of our NHS.  Click here http://bit.ly/SaveourNHS to find the nearest campaign event to you.,Find a campaigning event near you – The Labour Party,link,http://bit.ly/SaveourNHS,2016-10-28 09:06:08,29,4,2,26,0,0,3,0,0
310039442421596_1177563382335860,,Scottish Labour Party's cover photo,photo,https://www.facebook.com/ScottishLabourParty/photos/a.325938167498390.75170.310039442421596/1177563382335860/?type=3,2016-10-28 07:17:59,28,0,2,28,0,0,0,0,0
310039442421596_1177535605671971,,National Day of Action-Save our NHS,event,https://www.facebook.com/events/816524648450372/,2016-10-28 06:35:51,7,1,0,7,0,0,0,0,0
310039442421596_816524648450372,,National Day of Action-Save our NHS,event,https://www.facebook.com/events/816524648450372/,2016-10-28 06:34:22,0,0,0,0,0,0,0,0,0
310039442421596_1176806679078197,,Scotland's NHS Is In Trouble - Labour Can Help,link,http://www.huffingtonpost.co.uk/anas-sarwar/audie-scotland-nhs-snp-labour_b_12668098.html?ncid=engmodushpmg00000003,2016-10-27 12:49:02,22,2,2,22,0,0,0,0,0
